"instName","summary","museumPropertyName","log","lat","formatted_address","level","exact"
"北京西瓜博物馆","西瓜博物馆坐落在北京市大兴区庞各庄镇，是绿海田园中极具时代特征和鲜明主题的标志性建筑物。它的外形效果为飞翔的西瓜。中间序厅圆顶气势恢宏，酷似巨型西瓜之状：两侧主展厅顶层，状似西瓜叶片，像一对振飞的翅膀。整体建筑时尚大方，典雅庄重而不失活力。博物馆展厅展出图片近900幅，蜡质西瓜模型140多个，琥珀种子200余种，雕塑 模型7组，各类图表18幅，书法艺术作品36件。构成了具科学性、专业性、知识性、文化性趣味性较强的陈列特征。门区东侧10000多平米的雕塑公园，10组青铜雕塑讲述着西瓜民俗故事。中国西瓜博物馆欢迎您的光临！","行业","116.31685082625579","39.63337708790035","北京市大兴区西瓜博物馆","兴趣点","1"
"曲阜市孔子博物院","孔子博物院位于曲阜市东华门大街1号。于1991年开建，1993年竣工投入使用，总面积3960平方米，内设文物库房、文物修复中心、监控室及办公室等,馆藏文物主要是孔府旧藏、考古发掘出土、社会捐赠及拍卖会所得，共拥有文物70余万件。自孔子博物院成立以来，先后在法国、西班牙、美国、日本、新加坡、韩国、中国香港、台湾地区和北京、哈尔滨、山东省博物馆、德州市博物馆等地举办各种形式的展览共计30余次。","文物","116.97783579183105","35.55570819241817","山东省济宁市曲阜市孔子博物院","兴趣点","1"
"东北师范大学东北民族民俗博物馆","东北师范大学东北民族民俗博物馆位于长春市经济技术开发区世纪广场南侧，毗邻长春国际会展中心和净月潭国家森林公园，占地面积31000平方米，建筑面积22000平方米，展厅面积13000平方米，民族民俗类藏品11000余件。民俗馆设有东北古代民族民俗、东北近现代民族民俗、东北代表性行业作坊三个基本陈列展区和若干专题展区。各展区采用实物、图表、文字、沙盘、场景复原等传统展出方式及电子模拟、影像合成等现代技术手段，展示了东北民族民俗事象及其最新研究成果。","行业","125.39711876507607","43.83509426399907","四川省德阳市中江县东北镇","乡镇","1"
"资源县博物馆","资源县博物馆成立于2005年8月，属地方综合性博物馆。该馆共有馆藏文物1645件，其中二级文物2件，三级文物47件。共有文物展厅两个，常年免费向公众开放，每年平均接待参观人员打4千余人次。一个名为《走进资源的神秘古文化----资源历史文物展》，该展厅共展出各类文物287件，分四个板块：一、六千年前的辉煌----重点展示晓锦新石器时期文化遗址发掘出土的部分文物及图片；二、灿烂的历史后续----重点展示资源县史后各历史朝代具有代表性的部分文物；三、光荣与梦想----重点展示红军过资源时遗留下的部分革命文物；四、远古的呼唤----重点展示我县出土的5-10万年前各类动物化石。另一展厅名为《物华天宝》，重点展出资源境内各地区、各时代、各民族的民俗文物158件。","文物","110.6408119206801","26.038774952209216","广西壮族自治区桂林市资源县资源县博物馆","兴趣点","1"
"柳州儒学博物馆（柳州文庙）","柳州文庙始建于唐贞观二年（628年），1300余年来，几经迁徙，历代数十次修葺，几经废兴，2010年，重建的柳州文庙（即柳州儒学博物馆）正式落成，2011年对外开放。重建后的柳州文庙气势恢宏，流光溢彩，占地面积98.33亩，建筑面积10000平方米，总体规模居全国第四位。文庙坐东北朝西南，由棂星门、泮池、泮桥、从心门、杏坛、大成门、东西两庑、大成殿、厚德明伦堂、崇圣堂、文昌塔、观景游廊、登台亭等建筑组成。2012年被评为国家级AAAA景区，2015年荣获全国孔庙保护工作先进单位。","文物","109.4173864782303","24.31074951559307","广西壮族自治区柳州市鱼峰区柳州文庙","兴趣点","1"
"李大钊烈士陵园","李大钊烈士陵园，属市级文保单位，位于海淀区万安公墓，1927年4月28日，李大钊同志被奉系军阀张作霖杀害，1933年，中共河北省委发动北平市民于4月23日公葬李大钊烈士于万安公墓。1928年，中共中央决定在万安公墓内建李大钊烈士陵园。1983年3月18日，将烈士及其夫人灵柩移葬于园内。同年10月29日，中共中央主持了陵园落成典礼。\n　　李大钊墓园于1983年10月29日落成，位于北京市海淀区万安公墓中央、占地2200平方米。正西房和北厢房分别为第一、二陈列室，展出李大钊生平图片、文物250余件。李大钊烈士陵园是进行革命传统教育和爱国主义教育的重要基地。","行业","116.22548876665851","39.979840393903636","安徽省阜阳市阜南县李大","村庄","1"
"嘉山县抗日民主政府纪念馆","嘉山县抗日民主政府是1940年3月我党在嘉善县自来桥建立的皖东第一个抗日民主政权。在嘉山县抗日民主政府旧址纪念馆总面积3840平米，是明光市仅存的一处较为完整的革命历史旧址。整个展览分为三个部分，分为嘉山县抗日民主政府史料展、嘉山县首任县长汪道涵生平事迹展、以及嘉山县抗日民主政府旧址展。","文物","118.38645121796554","32.65997748855568","湖南省常德市澧县嘉山","兴趣点","1"
"吐鲁番博物馆","吐鲁番博物馆是国家一级博物馆、全国社会科学普及基地、全国中小学生研学实践教育基地、国家4A级景区、自治区级爱国主义教育基地、自治区级青少年科普教育基地，是集文物收藏展示、文化遗产保护与研究、社会科教宣传教育等职能于一体的综合类博物馆。现址位于吐鲁番市木纳尔路1268号，占地面积30亩，为三层框架结构，建筑面积17571平方米，展厅面积4278平方米，库房面积1033平方米。现有馆藏文物20637件（套），其中珍贵文物707件（套）。博物馆现共设9个展厅。目前开放的有5个基本陈列：吐鲁番通史陈列、吐鲁番美丽巨犀化石陈列、吐鲁番出土文书陈列、吐鲁番钱币陈列、考古人类学标本及随葬遗物陈列；其余为临时展览展厅。","文物","89.18844833240911","42.94139608433583","新疆维吾尔自治区吐鲁番市高昌区吐鲁番博物馆","兴趣点","1"
"宁波市鄞州区婚俗博物馆","婚俗博物馆坐落在宁波百福古木家具有限公司内，主楼5400平方米，共展出自明清起的全国各地的轿、床、橱、柜、箱、盆、碟、碗、篮、罐等婚俗用具上万件。博物馆旨在传承我国优秀的家具文化和婚俗文化，体会我们生活的这座城市的变迁，为二十一世纪宁波经济社会发展作出自己的贡献。","非国有","121.4895255102717","29.82518236453476","浙江省宁波市海曙区婚俗博物馆","兴趣点","1"
"洛阳古代艺术博物馆（河南古代壁画馆）","洛阳古代艺术博物馆是一座以古代墓葬及其附属文物为陈列内容的专题性博物馆，占地154亩，包括历代典型墓葬、北魏景陵和河南古代壁画馆三大展区。河南古代壁画馆位于洛阳古代艺术馆后部，2011年建成开放，是我国第二座展示古代墓葬壁画的专题博物馆","文物","112.40973246372283","34.7370225621477","河南省洛阳市老城区古代艺术博物馆","兴趣点","1"
"郑州博物馆","郑州博物馆占地面积14.8亩，建筑面积14200平方米，其中主展馆8337平方米，以郑州出土的商代青铜方鼎为造型基础，取“鼎立中原”之寓意，配以圆形碟状屋顶，出檐深远，线条舒展，隐喻“天圆地方”的哲学观念，是一座传统文化与时代精神巧妙融为一体的现代化建筑。基本陈列以《古都郑州》为主题，陈列分为“山河颂——文明沃土”、“商都赋——王者之都”、“郑韩风——故都春秋”三部分。","文物","113.62130075088868","34.74652958636255","河南省郑州市中原区郑州博物馆","兴趣点","1"
"天津觉悟社纪念馆","觉悟社是在五四运动高潮中产生的进步青年团体，二十位社员男女各半，其中周恩来、马骏、刘清扬、邓颖超、郭隆真等人都是当时天津学生运动的骨干。社员们冲破封建束缚，联合起来，共同斗争，他们研究新思潮，探讨救国救民的真理，积极参加实际斗争，成为当时天津反帝爱国运动的领导核心，在北方的革命社团中享有很高的声望。\n    觉悟社旧址位于天津市河北区宙纬路三戒里49号（原4号），建于1919年。1984年9月16日在觉悟社成立六十五周年之际由中共中央宣传部批准建立“觉悟社旧址”陈列馆正式对外开放。1985年更名为“天津觉悟社纪念馆”。1986年9月10日原觉悟社社员邓颖超专程来馆视察并亲题匾额。纪念馆占地面积约3000平方米，整体布局为三进三合院，民国初期民居建筑格局，青砖灰瓦，砖木结构，环境幽雅。它犹如一座丰碑，默默矗立在喧华的都市已近百年。\n2012年，纪念馆本着“修旧如旧”的原则，对主体建筑进行修缮、展陈提升改造。现有展陈分为复原陈列和辅助陈列两部分。复原陈列根据邓颖超、管易文、李愚如等原觉悟社社员和社友的回忆结合相关文献考证对东、西两个厢房进行复原性布展，再现了社员们开展活动和学习时的场景。辅助陈列利用三间联排正房打通为展室，形成贯通的展线。展览以时间为序，分为三个相对独立的部分，各成体系，同时配合大屏幕播放纪录片《忆觉悟社》，让人们仿佛又回到了那段激情的岁月。2016年，纪念馆整体修缮，新增瞻仰厅、临展厅，服务功能进一步完善。纪念馆现为天津市文物保护单位、国家AAA级景区和天津市爱国主义教育基地。","文物","117.18974400410067","39.15876942043088","天津市河北区觉悟社纪念馆","兴趣点","1"
"日照黑陶邢文化博物馆","日照黑陶邢文化博物馆位于日照市东港区富阳路199号，是在原邢葆东陶艺工作室的基础上于1996年成立的，生产厂区占地500多平方米，展厅区1100平方，共分四个展厅。第一展厅为黑陶名家艺术展厅，主要展示国内知名黑陶艺术家的代表作品及获奖艺术作品；第二展厅为黑陶工艺品展厅，主要展示仿古黑陶、工艺品、旅游纪念品等；第三展厅为古陶艺术展厅，第四展厅主要展示大汶口文化、龙山文化的民间艺术实用陶器；日照黑陶邢文化博物馆自2016年3月面向社会各界开展“陶艺课堂”系列活动，主要针对中小学生人群，旨在通过组织参观博物馆、体验黑陶烧制流程等活动，陶冶青少年艺术修养，普及陶器知识，宣传黑陶文化，传承古老技艺。","非国有","119.48624599321087","35.44272659123881","山东省日照市东港区黑陶邢文化博物馆","兴趣点","1"
